"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Alley","Lot_Shape","Land_Contour","Lot_Config","Land_Slope","Neighborhood","Condition_1","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Fence","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
905102170,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,11200,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Average",1965,1965,"Hip","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,134,1040,"Excellent","Y","SBrkr",1040,0,1040,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1965,"Unf",1,384,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,2,2008,"WD ","Normal",129500
905103030,"Split_or_Multilevel","Residential_Low_Density",80,13014,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","SLvl","Above_Average","Average",1978,1978,"Gable","HdBoard","Plywood","BrkFace",39,"Typical","Typical","CBlock","Typical","Typical","Av","ALQ",1,"Unf",0,480,1008,"Typical","Y","SBrkr",1096,0,1096,1,0,1,0,3,1,"Typical",6,"Typ",1,"Fair","Attchd",1978,"Unf",2,484,"Typical","Typical","Paved",168,0,0,0,0,"No_Fence",0,12,2008,"WD ","Normal",157500
905104080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7162,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Good",1966,1966,"Gable","HdBoard","HdBoard","BrkCmn",41,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,876,876,"Typical","Y","SBrkr",904,0,904,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1966,"Unf",1,408,"Typical","Typical","Paved",0,0,0,0,0,"Minimum_Privacy",0,12,2008,"WD ","Abnorml",109900
905104110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,10265,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Good",1967,2005,"Gable","HdBoard","HdBoard","None",0,"Typical","Fair","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,234,992,"Excellent","Y","SBrkr",992,0,992,1,0,1,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",1,294,"Typical","Typical","Paved",204,0,0,0,0,"Minimum_Privacy",600,7,2008,"WD ","Normal",145000
905104180,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",57,9764,"No_Alley_Access","Slightly_Irregular","Lvl","FR2","Gtl","Sawyer","Feedr","OneFam","One_Story","Average","Good",1967,2003,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,192,894,"Excellent","Y","SBrkr",894,0,894,1,0,1,0,3,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",2,450,"Typical","Typical","Paved",0,0,0,0,0,"No_Fence",0,5,2008,"WD ","Normal",130000
905107280,"Split_Foyer","Residential_Low_Density",0,7703,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Sawyer","Norm","OneFam","SFoyer","Above_Average","Very_Good",1978,1978,"Gable","HdBoard","HdBoard","BrkCmn",40,"Typical","Typical","CBlock","Good","Typical","Gd","ALQ",1,"Unf",0,0,450,"Excellent","Y","SBrkr",1034,0,1034,0,1,1,0,3,1,"Typical",6,"Typ",1,"Poor","Basment",1978,"Fin",2,504,"Typical","Typical","Paved",311,0,0,0,0,"Good_Wood",0,5,2008,"WD ","Normal",153000
905107380,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9981,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","MetalSd","MetalSd","BrkFace",340,"Typical","Typical","CBlock","Typical","Typical","Mn","BLQ",2,"Unf",0,852,1073,"Good","Y","SBrkr",1073,0,1073,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",1,270,"Typical","Typical","Paved",0,90,0,0,0,"Minimum_Privacy",0,3,2008,"WD ","Normal",120000
905200090,"Duplex_All_Styles_and_Ages","Residential_Low_Density",60,12900,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Feedr","Duplex","SFoyer","Below_Average","Below_Average",1969,1969,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","Av","GLQ",3,"Unf",0,0,1198,"Typical","Y","SBrkr",1258,0,1258,2,0,0,2,0,2,"Typical",6,"Typ",0,"No_Fireplace","CarPort",1969,"Unf",2,400,"Fair","Typical","Paved",120,0,0,0,0,"No_Fence",0,1,2008,"WD ","Alloca",108959
905200100,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",60,12900,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Feedr","TwoFmCon","One_Story","Average","Below_Average",1920,1950,"Gable","BrkFace","Stucco","None",0,"Typical","Typical","PConc","Typical","Fair","No","BLQ",2,"Unf",0,0,1300,"Fair","Y","SBrkr",1140,0,1140,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","CarPort",1920,"Unf",2,400,"Typical","Typical","Paved",0,0,190,0,0,"No_Fence",0,1,2008,"WD ","Alloca",95541
905200160,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9000,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Fair",1959,1959,"Gable","Wd Sdng","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,718,1006,"Typical","Y","SBrkr",1006,0,1006,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",0,24,0,0,0,"No_Fence",0,7,2008,"WD ","Normal",80000
905201020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",94,9239,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Feedr","OneFam","One_Story","Average","Very_Good",1963,2003,"Gable","VinylSd","VinylSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,326,960,"Excellent","Y","SBrkr",960,0,960,1,0,1,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1963,"Fin",1,300,"Typical","Typical","Paved",168,0,0,0,0,"No_Fence",0,5,2008,"WD ","Normal",144900
905201120,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,13284,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","PosN","OneFam","One_Story","Average","Average",1954,1954,"Gable","Wd Sdng","Plywood","None",0,"Typical","Typical","PConc","Good","Typical","Mn","BLQ",2,"Unf",0,319,1383,"Typical","Y","SBrkr",1383,0,1383,1,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Attchd",1954,"Unf",1,354,"Typical","Typical","Paved",511,116,0,0,0,"Good_Privacy",0,6,2008,"WD ","Normal",165000
905225040,"Split_or_Multilevel","Residential_Low_Density",85,13825,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","SLvl","Average","Above_Average",1958,1987,"Gable","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","Unf",7,"Unf",0,533,533,"Typical","Y","SBrkr",1021,580,1601,0,1,1,0,3,1,"Typical",6,"Min2",0,"No_Fireplace","BuiltIn",1958,"RFn",1,300,"Typical","Typical","Paved",280,34,0,0,0,"No_Fence",0,12,2008,"WD ","Normal",140000
905226030,"One_Story_1945_and_Older","Residential_Low_Density",60,10200,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Very_Good",1940,1997,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,672,672,"Excellent","Y","SBrkr",672,0,672,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Detchd",1940,"Unf",1,240,"Typical","Typical","Dirt_Gravel",168,0,0,0,0,"Good_Privacy",0,8,2008,"WD ","Normal",108000
905226110,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",0,10532,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Clear_Creek","Norm","OneFam","One_Story","Average","Fair",1960,1960,"Flat","Plywood","Plywood","Stone",275,"Typical","Typical","CBlock","Typical","Typical","Mn","Rec",6,"Unf",0,0,988,"Good","Y","SBrkr",1721,0,1721,1,0,2,0,3,1,"Typical",7,"Mod",2,"Typical","Basment",1960,"Unf",2,626,"Typical","Typical","Paved",50,84,0,0,0,"No_Fence",0,12,2008,"WD ","Abnorml",145000
905227050,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",63,8375,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Sawyer","Norm","OneFam","One_and_Half_Fin","Average","Good",1941,1973,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","ALQ",1,"Unf",0,240,576,"Good","Y","SBrkr",864,486,1350,1,0,1,1,2,1,"Good",6,"Min1",0,"No_Fireplace","More_Than_Two_Types",1973,"Unf",3,627,"Typical","Typical","Dirt_Gravel",0,0,0,0,0,"Minimum_Privacy",0,6,2008,"WD ","Normal",152400
905300020,"Split_or_Multilevel","Residential_Low_Density",0,10200,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","SLvl","Average","Very_Good",1970,1970,"Hip","HdBoard","HdBoard","None",0,"Typical","Good","PConc","Good","Typical","Av","ALQ",1,"Unf",0,160,864,"Excellent","Y","SBrkr",904,0,904,0,0,1,0,3,1,"Good",5,"Typ",0,"No_Fireplace","More_Than_Two_Types",1979,"Unf",3,912,"Typical","Typical","Paved",143,0,0,0,0,"Minimum_Privacy",0,6,2008,"WD ","Normal",144000
905352030,"Two_Story_1946_and_Newer","Residential_Low_Density",83,10005,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Clear_Creek","Norm","OneFam","Two_Story","Good","Average",1977,1977,"Hip","Plywood","Plywood","BrkFace",299,"Typical","Typical","CBlock","Good","Typical","No","BLQ",2,"Unf",0,768,1160,"Excellent","Y","SBrkr",1156,866,2022,0,0,2,1,4,1,"Typical",8,"Typ",1,"Typical","Attchd",1977,"Fin",2,505,"Typical","Typical","Paved",288,117,0,0,0,"No_Fence",0,3,2008,"WD ","Normal",192000
905352070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",82,20270,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Clear_Creek","Norm","OneFam","One_Story","Good","Above_Average",1979,1979,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,925,1524,"Typical","Y","SBrkr",1524,0,1524,1,0,2,0,3,1,"Typical",7,"Typ",2,"Good","Attchd",1979,"Fin",2,478,"Typical","Typical","Paved",140,0,0,0,0,"No_Fence",0,4,2008,"WD ","Normal",245000
905401045,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,39104,"No_Alley_Access","Slightly_Irregular","Low","CulDSac","Sev","Clear_Creek","Norm","OneFam","One_Story","Good","Good",1954,2005,"Flat","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","LwQ",4,"GLQ",1063,96,1385,"Excellent","Y","SBrkr",1363,0,1363,1,0,1,0,2,1,"Typical",5,"Mod",2,"Typical","Attchd",1954,"Unf",2,439,"Typical","Typical","Paved",81,0,0,0,0,"No_Fence",0,4,2008,"WD ","Normal",241500
905402090,"Split_or_Multilevel","Residential_Low_Density",124,11512,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Edwards","Norm","OneFam","SLvl","Above_Average","Good",1959,2006,"Gable","Plywood","Plywood","BrkFace",84,"Typical","Typical","CBlock","Typical","Typical","Av","ALQ",1,"Unf",0,300,1019,"Good","Y","SBrkr",1357,0,1357,1,0,1,0,2,1,"Excellent",5,"Typ",1,"Good","Basment",1959,"RFn",1,312,"Typical","Typical","Paved",0,0,0,0,163,"Good_Privacy",0,5,2008,"WD ","Normal",177000
905403150,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",85,10452,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Edwards","Norm","OneFam","One_Story","Above_Average","Average",1953,1953,"Hip","Wd Sdng","Wd Sdng","Stone",216,"Typical","Typical","CBlock","Typical","Typical","Mn","Rec",6,"Unf",0,594,1094,"Excellent","Y","SBrkr",1094,0,1094,0,0,1,0,3,1,"Typical",5,"Typ",2,"Good","Attchd",1953,"RFn",2,495,"Typical","Typical","Paved",0,0,0,0,287,"No_Fence",0,6,2008,"WD ","Normal",155000
905427050,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",66,21780,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Edwards","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1918,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Good","Typical","Mn","Unf",7,"Unf",0,1163,1163,"Excellent","Y","SBrkr",1163,511,1674,0,0,2,0,4,1,"Typical",8,"Typ",1,"Good","Detchd",1955,"Fin",2,396,"Typical","Typical","Dirt_Gravel",72,36,0,0,144,"No_Fence",0,7,2008,"WD ","Normal",185000
905427070,"Two_Story_1945_and_Older","Residential_Low_Density",120,13728,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Edwards","Norm","OneFam","Two_Story","Above_Average","Good",1935,1986,"Hip","Stucco","Stucco","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,501,1127,"Excellent","Y","SBrkr",1236,872,2108,0,0,2,0,4,1,"Good",7,"Typ",2,"Typical","Basment",1935,"Unf",2,540,"Typical","Typical","Paved",0,0,0,0,90,"No_Fence",0,7,2008,"WD ","Normal",235000
905452070,"Duplex_All_Styles_and_Ages","Residential_Low_Density",50,9350,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Edwards","Norm","Duplex","SFoyer","Average","Average",1975,1975,"Gable","HdBoard","HdBoard","None",0,"Typical","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,0,864,"Fair","N","SBrkr",864,0,864,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,"No_Fence",0,4,2008,"WD ","Normal",99600
905452120,"Two_Story_1946_and_Newer","Residential_Low_Density",50,9360,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Edwards","Norm","OneFam","Two_Story","Above_Average","Very_Good",1962,2001,"Gable","VinylSd","VinylSd","BrkCmn",216,"Good","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,297,621,"Typical","Y","SBrkr",621,648,1269,0,0,1,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1962,"Unf",1,280,"Typical","Typical","Paved",0,236,0,0,0,"Good_Wood",0,11,2008,"WD ","Normal",134500
905476120,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",50,8405,"Gravel","Regular","Lvl","Inside","Gtl","Edwards","Norm","OneFam","One_and_Half_Fin","Average","Very_Good",1900,1950,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","BrkTil","Typical","Good","No","Rec",6,"BLQ",391,229,861,"Excellent","Y","SBrkr",961,406,1367,1,0,1,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd",1978,"Unf",1,384,"Typical","Typical","Paved",0,130,112,0,0,"Minimum_Privacy",0,4,2008,"WD ","Normal",119000
905477050,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",70,7000,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Edwards","Norm","TwoFmCon","Two_Story","Average","Good",1910,1991,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,148,1117,"Typical","Y","SBrkr",820,527,1347,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",85,0,148,0,0,"No_Fence",0,1,2008,"WD ","Normal",107500
905479110,"Two_Family_conversion_All_Styles_and_Ages","Residential_Low_Density",68,10880,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Edwards","Norm","TwoFmCon","One_Story","Average","Average",1950,1950,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,124,1164,"Typical","N","SBrkr",1164,0,1164,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1950,"Unf",1,240,"Typical","Typical","Paved",0,48,0,0,0,"No_Fence",0,8,2008,"ConLD","Normal",125000
905480150,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,9600,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Edwards","Artery","OneFam","One_and_Half_Fin","Above_Average","Average",1924,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,572,572,"Fair","N","FuseF",572,524,1096,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Dirt_Gravel",0,8,128,0,0,"No_Fence",0,4,2008,"WD ","Normal",79000
906204150,"Two_Story_1946_and_Newer","Residential_Low_Density",86,11839,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer_West","Norm","OneFam","Two_Story","Good","Average",1990,1990,"Hip","HdBoard","HdBoard","BrkFace",99,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,390,1475,"Excellent","Y","SBrkr",1532,797,2329,1,0,2,1,4,1,"Good",10,"Typ",1,"Excellent","Attchd",1990,"Unf",2,514,"Typical","Typical","Paved",192,121,0,0,0,"No_Fence",0,5,2008,"WD ","Normal",262280
906204280,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9771,"No_Alley_Access","Irregular","Lvl","Corner","Gtl","Sawyer_West","Norm","OneFam","Two_Story","Above_Average","Average",1995,2002,"Gable","HdBoard","HdBoard","BrkFace",190,"Good","Typical","PConc","Good","Typical","No","LwQ",4,"Unf",0,298,1077,"Excellent","Y","SBrkr",1093,1721,2814,0,1,2,1,4,1,"Good",9,"Typ",1,"Typical","BuiltIn",1995,"Fin",2,614,"Typical","Typical","Paved",48,32,0,0,216,"Good_Privacy",0,6,2008,"WD ","Normal",260000
906378190,"Two_Story_1946_and_Newer","Residential_Low_Density",65,10616,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","Two_Story","Good","Average",2007,2007,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,628,628,"Excellent","Y","SBrkr",628,728,1356,0,0,2,1,3,1,"Good",6,"Typ",1,"Good","BuiltIn",2007,"Fin",2,484,"Typical","Typical","Paved",100,24,0,0,0,"No_Fence",0,3,2008,"New","Partial",177439
906380030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,9345,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","One_Story","Very_Good","Average",2007,2007,"Gable","VinylSd","VinylSd","Stone",156,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1615,1615,"Excellent","Y","SBrkr",1615,0,1615,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd",2007,"RFn",3,864,"Typical","Typical","Paved",168,30,0,0,0,"No_Fence",0,5,2008,"WD ","Normal",248500
906412010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",91,11778,"No_Alley_Access","Regular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","One_Story","Excellent","Average",2008,2008,"Hip","VinylSd","VinylSd","Stone",554,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,186,2271,"Excellent","Y","SBrkr",2276,0,2276,1,0,2,0,3,1,"Excellent",7,"Typ",2,"Good","Attchd",2008,"RFn",3,1348,"Good","Typical","Paved",0,0,70,0,255,"No_Fence",0,6,2008,"WD ","Abnorml",475000
906420130,"Two_Story_1946_and_Newer","Residential_Low_Density",59,11228,"No_Alley_Access","Moderately_Irregular","Lvl","CulDSac","Gtl","Sawyer_West","Norm","OneFam","Two_Story","Good","Average",1993,1993,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","BLQ",2,"GLQ",531,499,1080,"Excellent","Y","SBrkr",1080,1017,2097,0,1,2,1,3,1,"Good",9,"Typ",1,"Typical","Attchd",1993,"Unf",3,678,"Typical","Typical","Paved",196,187,0,0,0,"No_Fence",0,12,2008,"WD ","Normal",228000
906475100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,11500,"No_Alley_Access","Slightly_Irregular","Bnk","CulDSac","Gtl","Clear_Creek","Norm","OneFam","One_Story","Above_Average","Above_Average",1966,1966,"Flat","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Good","Gd","LwQ",4,"ALQ",723,197,1182,"Excellent","Y","SBrkr",1643,0,1643,1,0,2,0,2,1,"Typical",6,"Typ",1,"Good","Attchd",1966,"Unf",2,438,"Typical","Typical","Paved",339,0,0,0,0,"No_Fence",0,3,2008,"WD ","Normal",195000
907126030,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,9750,"No_Alley_Access","Regular","Low","Inside","Mod","College_Creek","Norm","OneFam","One_Story","Average","Good",1994,1994,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,268,990,"Excellent","Y","SBrkr",990,0,990,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1997,"Unf",2,528,"Typical","Typical","Paved",168,0,0,0,0,"No_Fence",0,8,2008,"WD ","Normal",155000
907135020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9525,"No_Alley_Access","Regular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","One_Story","Average","Above_Average",1995,2006,"Gable","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1099,1099,"Excellent","Y","SBrkr",1099,0,1099,0,0,1,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1999,"Unf",1,352,"Typical","Typical","Paved",278,0,0,0,0,"No_Fence",0,6,2008,"WD ","Normal",144000
907181120,"Two_Story_1946_and_Newer","Residential_Low_Density",68,8998,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","Two_Story","Good","Average",2000,2000,"Gable","VinylSd","VinylSd","BrkFace",120,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,255,782,"Excellent","Y","SBrkr",782,870,1652,0,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",2000,"RFn",2,532,"Typical","Typical","Paved",0,70,0,0,0,"No_Fence",0,6,2008,"WD ","Normal",207500
907181140,"Two_Story_1946_and_Newer","Residential_Low_Density",68,9179,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","Two_Story","Good","Average",1999,1999,"Gable","VinylSd","VinylSd","BrkFace",158,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,240,873,"Excellent","Y","SBrkr",882,908,1790,1,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",1999,"RFn",2,588,"Typical","Typical","Paved",0,88,0,0,0,"No_Fence",0,6,2008,"WD ","Abnorml",193000
907187080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",93,9382,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","College_Creek","Norm","OneFam","One_Story","Good","Average",1999,2000,"Gable","VinylSd","VinylSd","BrkFace",125,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1468,1468,"Excellent","Y","SBrkr",1479,0,1479,0,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1999,"RFn",2,577,"Typical","Typical","Paved",120,25,0,0,0,"No_Fence",0,7,2008,"WD ","Normal",191000
907192130,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,12803,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","One_Story","Good","Average",2002,2002,"Gable","VinylSd","VinylSd","BrkFace",99,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,572,1494,"Excellent","Y","SBrkr",1494,0,1494,1,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd",2002,"RFn",2,530,"Typical","Typical","Paved",192,36,0,0,0,"No_Fence",0,9,2008,"WD ","Normal",221000
907194020,"Two_Story_1946_and_Newer","Residential_Low_Density",80,12435,"No_Alley_Access","Regular","Lvl","Inside","Gtl","College_Creek","Norm","OneFam","Two_Story","Good","Average",2001,2001,"Gable","VinylSd","VinylSd","BrkFace",172,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,602,963,"Excellent","Y","SBrkr",963,829,1792,0,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd",2001,"RFn",2,564,"Typical","Typical","Paved",0,96,0,245,0,"No_Fence",0,5,2008,"WD ","Normal",231500
